id_producto;proveedor;categoria;nombre;ref_fabricante;ref_proveedor;stock;precio_venta;imagenes;descripcion
14255;2;30301;LT1120CN8;14255;14255;5;0,00000;;CIRCUITO INTEGRADO DIL8
14256;2;0;IC76-0684;14256;14256;0;11,90004;;ZOCALO C.I.1,27 PLCC 68P C/CLIP SUJECCIO
14257;2;0;KM343Z;14257;14257;0;1,53600;;ZOCALO TRANSISTOR TO3 TETON SUPERIOR 4mm
14258;2;41409;PGA12113;14258;14258;105;3,41374;;ZOCALO C.I.2,54 PGA 121P 13X13 P/PLANO
14259;2;41409;PGA6410;14259;14259;11;1,80304;;ZOCALO C.I.2,54 PGA 64P 10X10 P/PLANO
14260;2;41409;PGA6811;14260;14260;15;1,92328;;ZOCALO C.I.2,54 PGA 68P 11X11 P/PLANO
14261;2;41409;PGA8511;14261;14261;71;2,39202;;ZOCALO C.I.2,54 PGA 85P 11X11 P/PLANO
14262;2;41409;PGA8912;14262;14262;182;2,51224;;ZOCALO C.I.2,54 PGA 89P 12X12 P/PLANO
14263;2;41409;614-97-114-13-061;14263;14263;23;4,20708;;ZOCALO C.I.2,54 PGA 114P 13X13 P/REDONDO
14264;2;41409;614-97-132-14-071;14264;14264;16;2,03142;;ZOCALO C.I.2,54 PGA 132P 14X14 P/REDONDO
14265;2;0;MC7812ACTG 12V 1A;14265;14265;0;1,74000;;CIRCUITO INTEGRADO REGULADOR POSITIVO
14266;2;11040208;ESD9B3.3ST5G;14266;14266;50;0,23200;;CHIP DI.SUPRESOR TVS BI.3V3 300mW SOT923
14267;2;41410;PLCC20;14267;14267;63;0,56496;;ZOCALO C.I.1,27 PLCC 20P INSERCION
14268;2;41410;PLCC28;14268;14268;35;0,55000;;ZOCALO C.I.1,27 PLCC 28P INSERCION
14269;2;41410;PLCC32;14269;14269;121;0,41992;;ZOCALO C.I.1,27 PLCC 32P INSERCION
14270;2;41410;PLCC44;14270;14270;234;0,54000;;ZOCALO C.I.1,27 PLCC 44P INSERCION
14271;2;0;PLCC52;14271;14271;87;0,46570;;ZOCALO C.I.1,27 PLCC 52P INSERCION
14272;2;41410;PLCC68;14272;14272;43;0,38000;;ZOCALO C.I.1,27 PLCC 68P INSERCION
14273;2;41410;PLCC84;14273;14273;88;0,74000;;ZOCALO C.I.1,27 PLCC 84P INSERCION
14274;2;0;SFH4550;14274;14274;0;0,46000;;FOTOEMISOR INFRARROJOS 5 OSRAM
14275;2;41404;PP316-18.900/16;14275;14275;141;0,05400;;ZOCALO C.I.2,54 16P P/PLANO
14276;2;41404;PP318-18.900/18;14276;14276;271;0,04000;;ZOCALO C.I.2,54 18P P/PLANO
14277;2;20303;C480212.0;14277;14277;1;2,73000;;CONEXION USBA MA.A USBA HE.3 mts.
14278;2;91022;0603 1% 196K;14278;14278;4900;0,00962;;CHIP RESISTENCIA PELICULA SMD
14279;2;41404;PP2204;14279;14279;11473;0,06346;;ZOCALO C.I.2,54 22P P/PLANO
14280;2;41404;PP2403;14280;14280;495;0,07800;;ZOCALO C.I.2,54 24P 7,62 P/PLANO
14281;2;41404;PP2406;14281;14281;59;0,06924;;ZOCALO C.I.2,54 24P 15,24 P/PLANO
14282;2;41404;PP328  18.900/28/7,6;14282;14282;86;0,09614;;ZOCALO C.I.2,54 28P 7,62 P/PLANO
14283;2;41404;PP628;14283;14283;518;0,08002;;ZOCALO C.I.2,54 28P 15,24 P/PLANO
14284;2;0;WO2205RC;14284;14284;0;0,35000;;DIODO LED 5 ROJO DIFUSO 600/1000 mcd
14285;2;41404;PP632-18.900/32;14285;14285;182;0,09232;;ZOCALO C.I.2,54 32P P/PLANO
14286;2;41404;PP3606;14286;14286;40;0,10386;;ZOCALO C.I.2,54 36P P/PLANO
14287;2;41404;PP640-18.900/40;14287;14287;180;0,13260;;ZOCALO C.I.2,54 40P P/PLANO
14288;2;41404;PP306;14288;14288;237;0,07400;;ZOCALO C.I.2,54 6P P/PLANO
14289;2;0;HCPL2211-000E;14289;14289;0;9,24000;;OPTOACOPLADOR DIL8
14290;2;41404;PPF1403;14290;14290;1413;1,23040;;ZOCALO C.I.2,54 14P P/PLANO C/RETENEDOR
14291;2;41404;PPF2406;14291;14291;788;1,22630;;ZOCALO C.I.2,54 24P 15,24 P/PLANO C/RETE
14292;2;41406;PPW1403;14292;14292;656;1,00970;;ZOCALO C.I.2,54 14P P/PLANO W.W.
14293;2;30502;74F1244D SIGNETICS;14293;14293;730;0,00000;;CHIP CIR.INTEGR.SO20W 7,6X10,65X13 1,27
14294;2;41406;PPW4006;14294;14294;1172;1,02172;;ZOCALO C.I.2,54 40P P/PLANO W.W.
14295;2;3040206;Z86E04-08SSC;14295;14295;40;0,00000;;CHIP PERIFERICO MICROPROCESADOR SO18
14296;2;41405;110-97-310-41-001;14296;14296;248;0,12200;;ZOCALO C.I.2,54 10P P/RED.ORO SELECTIVO
14297;2;0;MAX3483CPA;14297;14297;0;5,62000;;CIRCUITO INTEGRADO DIL8
14298;2;0;BMB2A0300LN2;14298;14298;0;0,50000;;CHIP FERRITA EMI 0805 300R 1,3X2,1
14299;2;0;CARRETE;14299;14299;0;4,75000;;CARRETE PARA CABLE
14300;2;41308;09V115005;14300;14300;46;0,48000;;BORNA 5,08 5V PERFIL ALTO ASCENSOR
14301;2;90901;T18/43P/3006P 25K;14301;14301;45;0,58000;;POTEN.MULTIV.AJ.HORIZ.P 4,83X6,35X19,05
14302;2;0;CH-9002/1;14302;14302;0;0,37152;;CINTA HELICOIDAL NEGRA 4/6
14303;2;0;220uF 450V 30X40;14303;14303;0;2,40000;;CONDEN.ELECTRO.RADIAL 105G R.10 SNAP-IN
14304;2;0;MBRD660CT;14304;14304;0;1,83132;;CHIP DIODO 6A 60V TO252AA DPak 6,6X6,2X2
14305;2;0;M48T35Y70PC1;14305;14305;0;54,60000;;MEMORIA SRAM 32KX8 DIL28 TIMEKEEPER
14306;2;0;OARS1-R05FI 0,05R;14306;14306;0;1,96000;;CHIP RESISTENCIA PELICULA SMD
14307;2;0;BCEC350V03P;14307;14307;0;1,05000;;CONECTOR 3,50 3V HEMBRA CODO CABLE RECTO
14308;2;41405;110-97-642-41-001;14308;14308;35;0,47960;;ZOCALO C.I.2,54 42P P/RED.ORO SELECTIVO
14309;2;0;110-97-648-41-001;14309;14309;0;0,55400;;ZOCALO C.I.2,54 48P 15,24 P/RED.ORO SELE
14310;2;41405;110-97-948-41-001;14310;14310;436;0,87268;;ZOCALO C.I.2,54 48P 22,86 P/RED.ORO SELE
14311;2;0;PP49N;14311;14311;0;4,21600;;CAJA PLASTICO 131X75X62 NEGRA
14312;2;41405;110-97-964-41-001;14312;14312;945;0,88552;;ZOCALO C.I.2,54 64P P/RED.ORO SELECTIVO
14313;2;41405;117-87-764-41-005;14313;14313;193;2,30000;;ZOCALO C.I.1,778 64P P/RED.ORO SELECTIVO
14314;2;0;WB2426M;14314;14314;0;72,00000;;MANGUITO HILO GRAPINAR AWG24/26
14315;2;41407;123-87-314-41-001;14315;14315;1;0,92000;;ZOCALO C.I.2,54 14P P/RED.W.W.0,25u ORO
14316;2;0;123-87-316-41-001;14316;14316;0;0,92000;;ZOCALO C.I.2,54 16P P/RED.W.W.0,25u ORO
14317;2;41407;123-91-318-41-001;14317;14317;12;0,97364;;ZOCALO C.I.2,54 18P P/RED.W.W.0,25u ORO
14318;2;41407;123-87-320-41-001;14318;14318;45;1,08182;;ZOCALO C.I.2,54 20P P/RED.W.W.0,25u ORO
14319;2;41407;123-91-420-41-001;14319;14319;1080;1,19000;;ZOCALO C.I.2,54 22P P/RED.W.W.0,25u ORO
14320;2;41407;123-91-624-41-001;14320;14320;938;1,29818;;ZOCALO C.I.2,54 24P 15,24 P/RED.W.W.0,25
14321;2;41407;123-91-628-41-001;14321;14321;99;1,51456;;ZOCALO C.I.2,54 28P 15,24 P/RED.W.W.
14322;2;41407;123-91-636-41-001;14322;14322;37;1,94728;;ZOCALO C.I.2,54 36P P/RED.W.W.0,25u ORO
14323;2;41407;123-91-640-41-001;14323;14323;20;2,16364;;ZOCALO C.I.2,54 40P P/RED.W.W.0,25u ORO
14324;2;41407;123-91-648-41-001;14324;14324;55;2,59638;;ZOCALO C.I.2,54 48P 15,24 P/RED.W.W.0,25
14325;2;41407;123-91-306-41-001;14325;14325;618;0,32454;;ZOCALO C.I.2,54 6P P/RED.W.W.0,25u ORO
14326;2;41407;123-91-964-41-001;14326;14326;227;3,46184;;ZOCALO C.I.2,54 64P P/RED.W.W.0,25u ORO
14327;2;0;123-87-308-41-001;14327;14327;0;0,62000;;ZOCALO C.I.2,54 8P P/RED.W.W.0,25u ORO
14328;2;41412;SMA2-S008-02P;14328;14328;25;1,10000;;ZOCALO SMART CARD CON CARCASA
14329;2;41412;7334L2622F04;14329;14329;111;1,14192;;ZOCALO SMART CARD SIN CARCASA
14330;2;41413;ZTO5-4P;14330;14330;140;0,48082;;ZOCALO TRANSISTOR TO5/4 PIN PLANO
14331;2;41413;ZTO5-4R;14331;14331;361;1,26212;;ZOCALO TRANSISTOR TO5/4 PIN REDONDO
14332;2;41413;ZTO99R;14332;14332;253;1,26212;;ZOCALO TRANSISTOR TO99 PIN REDONDO
14333;2;0;A1101EUA-T;14333;14333;0;1,00000;;CIRCUITO INTEGRADO SIP3
14334;2;80402;HCPL0201-000E;14334;14334;10;4,80000;;CHIP OPTOACOPLADOR SO8 1,27 4X6,2X5
14335;2;0;DS2187+;14335;14335;0;20,94000;;CIRCUITO INTEGRADO DIL18
14336;2;30301;LM2585TADJ;14336;14336;41;5,61800;;CIRCUITO INTEGRADO TO220
14337;2;41411;ZS31;14337;14337;22;1,00970;;ZOCALO MODULO SIMM 31P SENCILLO
14338;2;41411;ZS72;14338;14338;126;0,84984;;ZOCALO MODULO SIMM 72P DOBLE
14339;2;40804;9201 212AFPB;14339;14339;1;17,73800;;CONECTOR CIRCULAR T20 12V PROL.MACHO RE.
14340;2;0;2SC2412KT146R;14340;14340;0;0,29600;;CHIP TRANSISTOR NPN 50V.0.15A. SOT346
14341;2;0;43045-0418;14341;14341;0;4,58000;;CONECTOR SMD 3,00 2X2V MACHO RECTO MOLEX
14342;2;41101;2030-39.040/6/4;14342;14342;23;0,58852;;BASE TELEFONICA 1T.4V P6 LATERAL 50X32
14343;2;30301;LM741J;14343;14343;5;7,60000;;CIRCUITO INTEGRADO DIL8 PLASTICO
14344;2;41006;15.147/2,1-4520;14344;14344;33;0,19800;;JACK ALIMENTACION 2,1X5,5X14 AEREO
14345;2;41006;15.147/2,5-4521;14345;14345;65;0,17460;;JACK ALIMENTACION 2,5X5,5X14 AEREO
14346;2;0;BC848W,115;14346;14346;0;0,08800;;CHIP TRANSISTOR NPN SOT223 6,7X3,7X7,3
14347;2;0;11.436/I/TPR/S;14347;14347;0;0,82800;;CONMUTADOR BIP.PAL.MOM/OFF/MOM SOLDAR NE
14348;2;0;KU6630;14348;14348;0;0,85120;;ARANDELA ELASTOMERO TO264 28X24 C/TALADR
14349;2;0;DO3316P-104;14349;14349;0;0,29000;;CHIP INDUCTOR POT.100uH 1,2A 9,4X12,9X5,
14350;2;91022;0603 1% 330R;14350;14350;5085;0,00962;;CHIP RESISTENCIA PELICULA SMD
14351;2;20506;CC1140AZ 1X0,14mm;14351;14351;90;0,10484;;CABLECILLO CONEXION 0,14 AZUL 90 mts.
14352;2;50403;AWG24 BLANCO 500m.;14352;14352;1;168,00000;;BOBINA HILO GRAPINAR 500 mts.
14353;2;40210;8110MB;14353;14353;79;1,65050;;ADAPTADOR RED EUROPA/AMERICANA
14354;2;0;0906 000 9966;14354;14354;0;2,40000;;HARTING ESCUADRA
14355;2;40203;19.335;14355;14355;5;1,15200;;ADAPTADOR BNC MACHO A RCA MACHO
14356;2;0;F45;14356;14356;0;13,11000;;FLUX EN BASE AGUA 10L.
14357;2;41203;AGF20;14357;14357;95;0,92000;;PINZA COCODRILO HIRSCHMANN
14358;2;41203;AGS20;14358;14358;596;0,30050;;PINZA COCODRILO S/AISLAR BAN.4mm
14359;2;0;TPS70351PWP;14359;14359;0;5,50000;;CHIP CIR.INTEGR.HTSSOP24
14360;2;10107;CH28-2032;14360;14360;600;1,46000;;PORTAPILAS LITIO 1XCR20mm SMD HORIZONTAL
14361;2;0;CMX673D CML;14361;14361;0;1,70000;;CHIP CIR.INTEGR.SO16 4X6,2X10 1,27
14362;2;41203;AK10 NEGRA;14362;14362;11;1,20260;;PINZA COCODRILO 10X53mm AISLADA NEGRA
14363;2;41203;AK10 ROJA;14363;14363;1;1,19840;;PINZA COCODRILO 10X53mm AISLADA ROJA
14364;2;0;HYT271;14364;14364;0;88,00000;;CIRCUITO INTEGRADO SENSOR TEMPERATURA
14365;2;0;2551-3071;14365;14365;0;0,22000;;ZOCALO 2,54 7V P/PLA.HEMBRRA CODO 8,5mm
14366;2;0;BA2N NEGRO;14366;14366;0;5,01400;;BORNE 4mm AISLADO INDUSTRIAL 130A
14367;2;0;BA2R ROJO;14367;14367;0;5,01400;;BORNE 4mm AISLADO INDUSTRIAL 130A
14368;2;41201;BIL20 NEGRA;14368;14368;65;1,14000;;BORNE 4mm AISLADA CON TUERCA
14369;2;0;BIL20 ROJA;14369;14369;0;1,14000;;BORNE 4mm AISLADA CON TUERCA
14370;2;41201;BIL20 AMARILLA;14370;14370;22;1,14000;;BORNE 4mm AISLADA CON TUERCA
14371;2;41201;BIL20 AZUL;14371;14371;2;1,14000;;BORNE 4mm AISLADA CON TUERCA
14372;2;41201;BIL30 NEGRA;14372;14372;48;1,20000;;BORNE 4mm AISLADA CON TUERCA
14373;2;41201;BIL30 ROJA;14373;14373;43;1,20000;;BORNE 4mm AISLADA CON TUERCA
14374;2;0;CAT5/1;14374;14374;0;0,96000;;CONEXION U.T.P.RJ45 MA.A MA.CAT.5 1 mts
14375;2;0;BN105N;14375;14375;0;0,79940;;BANANA 4mm MACHO NEGRA
14376;2;0;BN105R;14376;14376;0;0,79940;;BANANA 4mm MACHO ROJA
14377;2;0;C1616N;14377;14377;0;42,80000;;TRANS.TORO.JESIVA C1616N 90VA
14378;2;41202;BN20V VERDE;14378;14378;30;0,22600;;BANANA 2mm MACHO/HEMBRA
14379;2;41202;BN21AZ AZUL;14379;14379;24;0,26740;;BANANA 2mm MACHO/HEMBRA
14380;2;0;C245-912;14380;14380;0;22,00000;;ADVANCED CARTUCHO 3,0 RECTO TTO.REFORZAD
14381;2;0;ETH1-230LD;14381;14381;0;3,00000;;CHIP INDUCTOR 16,5X14,73 POE PLUS COILCR
14382;2;7040405;C245-931;14382;14382;3;30,00000;;ADVANCED CARTUCHO 2,7 CUCHARA TTO.REFORZ
14383;2;41314;1295-38011;14383;14383;5;4,90000;;CONECTOR 1,27X1,27 2X40V HE.RE.4,30+2,40
14384;2;0;100uF 25V D-6,3 105G;14384;14384;0;0,08000;;CHIP COND.ELCO C-D 5,4X6,6 105G B.IMPEDA
14385;2;0;PIC16F676-I/P;14385;14385;18;1,91212;;MICROCONTROLADOR DIL14
14386;2;41321;5566-12A;14386;14386;166;0,36420;;CONECTOR 4,20 MINIFIT 2X6V MACHO C.I.RE.
14387;2;0;4114-001/100;14387;14387;225;0,37000;;RED RESISTIVA D.I.L.14 7X10R
14388;2;0;CC88B241;14388;14388;0;5,65600;;CONEXION PUNTAS PRUEBA BANANA 4mm BNC
14389;2;0;MSM62X42BRSA;14389;14389;0;23,00000;;CIRCUITO INTEGRADO DIL18
14390;2;0;SP8M3;14390;14390;0;1,70000;;CHIP CIR.INTEGR.SOP8 6X5X0,95 1,27
14391;2;41202;BN62V;14391;14391;54;0,83860;;BANANA 4mm MACHO VERDE
14392;2;40909;19.800/58-CO9301;14392;14392;20;1,08000;;CONECTOR TNC MACHO ENGASTAR RG58
14393;2;40906;19681/CO9104       C;14393;14393;9;1,49400;;CONECTOR N BASE HE.PANEL SUJECC.ROSCA
14394;2;41202;BN70A;14394;14394;2;0,96740;;BANANA 4mm MACHO AMARILLA 20A 60V
14395;2;30502;CD74HCT123M;14395;14395;114;1,00000;;CHIP CIR.INTEGR.SO16 4X6,2X10 1,27
14396;2;8010137;12745/5/V;14396;14396;4;1,36800;;PILOTO LED 5 2/2,5V c.c.VERDE C/MIR.MET.
14397;2;41202;BN70N;14397;14397;3;0,96740;;BANANA 4mm MACHO NEGRA 20A 60V
14398;2;41202;BN70R;14398;14398;5;0,96740;;BANANA 4mm MACHO ROJA 20A 60V
14399;2;0;SFH690BT;14399;14399;0;0,57960;;CHIP OPTOACOPLADOR SO4 2,54 4,4X7X3,6
14400;2;0;BAT1291;14400;14400;0;18,24000;;BATERIA IPHONE 3G
14401;2;0;47uF 6,3V 0805 X5R;14401;14401;0;6,22000;;CHIP CONDENSADOR CERAMICO MULTICAPA
14402;2;0;BN95R;14402;14402;0;0,61180;;BANANA 4mm HEMBRA ROJA
14403;2;41202;BN95V;14403;14403;2;0,49000;;BANANA 4mm HEMBRA VERDE
14404;2;41201;BPB NEGRO;14404;14404;186;1,15740;;BORNE 4mm AISLADO 14X37 30A
14405;2;41201;BPB ROJO;14405;14405;0;1,15740;;BORNE 4mm AISLADO 14X37 30A
14406;2;41201;BPB AMARILLO;14406;14406;5;1,15740;;BORNE 4mm AISLADO 14X37 30A
14407;2;41201;BPB VERDE;14407;14407;194;1,15740;;BORNE 4mm AISLADO 14X37 30A
14408;2;41201;BPB AZUL;14408;14408;181;1,15740;;BORNE 4mm AISLADO 14X37 30A
14409;2;41201;BR100N NEGRO;14409;14409;16;0,83300;;BORNE 2mm AISLADO 8X27 10A 60V
14410;2;41201;BR100V VERDE;14410;14410;14;0,83300;;BORNE 2mm AISLADO 8X27 10A 60V
14411;2;20401;36.202;14411;14411;5;4,66200;;BASE RED 3 TOMAS C/T.T.C/INTERRUPTOR 1,5
14412;2;41201;BR402DRN/09085;14412;14412;8;4,34000;;BORNE 4mm DOBLE AISLADO ROJO/NEG.6A 220V
14413;2;0;IRLR7833TRPBF;14413;14413;0;2,96000;;CHIP TRANSISTOR MOSFET CANAL N 30V DPak
14414;2;0;2277;14414;14414;0;22,80000;;MICROFONO DINAMICO COMUNICACIONES
14415;2;20401;36.225;14415;14415;2;4,74300;;BASE RED 4 TOMAS C/T.T.C/INTERRUPTOR 1,5
14416;2;20401;8045/36.227;14416;14416;1;5,67800;;BASE RED 5 TOMAS C/T.T.C/INTERRUPTOR 1,5
14417;2;0;0901512;14417;14417;0;3,60000;;AGUJA PARA JERIN.ESTAO LI.NEGRA 0.40
14418;2;20401;8046/36.235;14418;14418;0;6,12000;;BASE RED 6 TOMAS C/T.T.C/INTERRUPTOR 1,5
14419;2;90605;4X22/RB61 4,7R 5W;14419;14419;145;0,46000;;RESISTENCIA BOB.VITRIFICADA 5,5X22,1
14420;2;41201;BTH NEGRO;14420;14420;1338;0,68040;;BORNE 4mm AISLADO 13X35 20A
14421;2;0;0603 1% 41,2R;14421;14421;0;0,00962;;CHIP RESISTENCIA PELICULA SMD
14422;2;0;BD9778HFP-TR;14422;14422;0;4,62000;;TRANSISTOR MOSFET CANAL P 35V 2A HRP7
14423;2;0;2042-3201;14423;14423;0;1,24600;;CONECTOR 2,00 2X10V HEMBRA RECTO 4,30mm
14424;2;7040405;C245-944;14424;14424;26;22,00000;;ADVANCED CARTUCHO 1,8X0,8 RECTO TTO.REFO
14425;2;41202;BULA20 930-726-100;14425;14425;770;0,96248;;BANANA 4mm MACHO MULTICONTACTO NEGRA
14426;2;41202;BULA20 930-726-101;14426;14426;753;0,97104;;BANANA 4mm MACHO MULTICONTACTO ROJA
14427;2;41202;BULA20 930-726-103;14427;14427;15;1,02080;;BANANA 4mm MACHO MULTICONTACTO AMARILLA
14428;2;41202;BULA20 930-726-104;14428;14428;180;0,97230;;BANANA 4mm MACHO MULTICONTACTO VERDE
14429;2;41202;BULA20 930-726-102;14429;14429;171;0,90412;;BANANA 4mm MACHO MULTICONTACTO AZUL
14430;2;0;273002  FF 2A;14430;14430;0;2,14000;;FUSIBLE RADIAL SUPER RAPIDO R.2,54 2A
14431;2;0;SL 5.08/10/180B 3.2S;14431;14431;0;0,89600;;REGLETA ENCHUFABLE 5,08 10V MA.RE.CERRA.
14432;2;0;LSH20;14432;14432;0;46,40000;;PILA LITIO BOTON 3,6V SAFT 34,2X61,5
14433;2;41105;CIE099/-39.000/4/4;14433;14433;517;0,04320;;CONECTOR TELEF.4/4 RJ9 MACHO
14434;2;0;MC100EPT21DG;14434;14434;0;5,20000;;CHIP CIR.INTEGR.SO8 4X6,2X5 1,27
14435;2;41105;CIE100/10-39.000/10;14435;14435;44;0,42000;;CONECTOR TELEF.10/10 MACHO
14436;2;41105;CIE100/4-39.000/6/4;14436;14436;1397;0,05220;;CONECTOR TELEF.6/4 RJ11 MACHO
14437;2;41105;CIE100/6-39.000/6/6;14437;14437;1404;0,06840;;CONECTOR TELEF.6/6 RJ12 MACHO
14438;2;41105;CIE1008-39.000/8/8 C;14438;14438;495;0,11520;;CONECTOR TELEF.8/8 RJ45 MACHO
14439;2;41105;CIE100/8/F-39.004/8/;14439;14439;95;0,34000;;CONECTOR TELEF.8/8 RJ45 MA.CAT 5 BLIN.FE
14440;2;0;VLF4012AT-4R7M1R1;14440;14440;0;1,18800;;CHIP INDUCTOR 3,7X3,5X1,2 4,7uH
14441;2;41101;CIE217;14441;14441;4;3,13728;;BASE TELEFONICA 2T.4V P6 EMPOTRABLE
14442;2;41101;CIE218/4;14442;14442;14;2,44012;;BASE TELEFONICA 1T.4V P4 EMPOTRABLE
14443;2;41101;CIE220/4-39045/6/4;14443;14443;9;0,47520;;BASE TELEFONICA 1T.4V P6 SUPERFICIE
14444;2;41101;CIE220/6-39045/6/6;14444;14444;12;0,79828;;BASE TELEFONICA 1T.6V P6 SUPERFICIE
14445;2;41101;CIE268/6/6-39.025/6/;14445;14445;91;0,51682;;BASE TELEFONICA 1T.6V P4 LATER.SUP 57X50
14446;2;41101;CIE268/6/4-39.025/6/;14446;14446;9;0,63000;;BASE TELEFONICA 1T.4V P4 LATER.SUP 57X50
14447;2;41101;CIE268/8-39.025/8/8;14447;14447;19;0,90100;;BASE TELEFONICA 1T.8V P8 LATER.SUP 57X50
14448;2;70127;46535;14448;14448;1;16,56000;;DESTORNILLADORES PRECISION KIT 30 EN 1
14449;2;40217;CIE302/4-39.015/6/4;14449;14449;8;0,46440;;ADAPTADOR RJ11 MA.A 2 RJ11 HE.
14450;2;40217;CIE302/6-39.015/6/6;14450;14450;15;0,56698;;ADAPTADOR RJ12 MA.A 2 RJ12 HE.
14451;2;0;DA2710100L;14451;14451;0;0,26400;;CHIP DIODO RECTIFI.0,1A 80V SSMINI2
14452;2;120112;35.201;14452;14452;22;1,44000;;ZUMBADOR PIEZOCERAMICO 22X30X35X12 C/HIL
14453;2;0;IHLP4040DZER4R7M1;14453;14453;0;3,26000;;CHIP INDUCTOR POT.2,2uH 8A 6,5X6,9X3
14454;2;0;LMZ14201TZ-ADJ;14454;14454;0;22,56000;;CONVERTIDOR DC/DC E-6/42V 0,8/6V 6W TO
14455;2;41108;CIE306/2;14455;14455;2;2,00398;;PROLONGADOR TELEFONICO 4/6 1M A 2H 2 mts
14456;2;40217;CIE310/4-39.013/6/4;14456;14456;43;0,34200;;ADAPTADOR RJ11 HE.A RJ11 HE.
14457;2;40217;CIE310/6-39.013/6/6;14457;14457;0;0,49042;;ADAPTADOR RJ12 HE.A RJ12 HE.
14458;2;40217;CIE310/8-39.013/8/8;14458;14458;32;0,76504;;ADAPTADOR TELEFONICO RJ45 HE.A RJ45 HE.
14459;2;40217;CIE330/39010-6/4;14459;14459;20;0,52200;;ADAPTADOR RJ11 HE.A 2 RJ11 HE.
14460;2;0;74LS93;14460;14460;0;1,00000;;CIRCUITO INTEGRADO DIL14
14461;2;41104;7620-5641;14461;14461;307;0,43874;;CONECTOR TELEF.6/4 RJ11 HEMBRA CODO B/PE
14462;2;41104;6810-5641/39.700/6/4;14462;14462;448;0,55822;;CONECTOR TELEF.6/4 RJ11 HEMBRA CODO C/TO
14463;2;41104;6811-5640;14463;14463;3742;0,87628;;CONECTOR TELEF.6/4 RJ11 HE.RE.S/T.STEEWA
14464;2;91024;0805 1% 294R;14464;14464;4600;0,00962;;CHIP RESISTENCIA PELICULA SMD
14465;2;41104;7620-5661;14465;14465;9;0,50040;;CONECTOR TELEF.6/6 RJ12 HEMBRA CODO B/PE
14466;2;0;31.615/2/R/N;14466;14466;0;0,06840;;PASACHASIS PVC.REDONDO 12,7X11,5X11X2,5
14467;2;41104;6810-5661/39.700/6/6;14467;14467;138;0,35700;;CONECTOR TELEF.6/6 RJ12 HEMBRA CODO C/TO
14468;2;0;E72X117;14468;14468;0;2,68000;;PERFIL EXTRUIDO 72mmX117mm
14469;2;41104;6811-5661/39.710/6/6;14469;14469;92;0,40000;;CONECTOR TELEF.6/6 RJ12 HEMBRA RECTO C/T
14470;2;41104;6810-5881/39.700/8/8;14470;14470;113;0,49300;;CONECTOR TELEF.8/8 RJ45 HEMBRA CODO C/TO
14471;2;41343;2558-3502/HDL/D/50/S;14471;14471;980;0,12400;;TIRA 2,54 2X25V P/CUAD.RECTO 3+2,54+7 OR
14472;2;0;7642-5881;14472;14472;0;1,50000;;CONECTOR TELEF.8/8 RJ45 HE.CO.B/PER.BLIN
14473;2;0;7648-5881;14473;14473;0;2,00004;;CONECTOR TELEF.8/8 RJ45 HE.RECT.BLINDADO
14474;2;41104;6811-5881/39.710/8/8;14474;14474;118;0,75000;;CONECTOR TELEF.8/8 RJ45 HEMBRA RECT.C/TO
14476;2;0;MAX695CPE;14476;14476;0;17,37450;;CIRCUITO INTEGRADO DIL16
14477;2;0;DRQ74-101-R;14477;14477;0;2,08000;;CHIP INDUCTOR 7,6X7,6X4,45 100uH COILTRO
14478;2;0;MSM82C55A-2VJS;14478;14478;0;3,40000;;CHIP PERIFERICO MICROPROCESADOR PLCC44
14479;2;0;G6CU-2114P-US 3VDC;14479;14479;0;19,22000;;RELE MI.CI 2 A/B 8A 20X15X10
14480;2;0;ISO1050DUB;14480;14480;0;10,60000;;CHIP CIR.INTEGR.SOP8 6X5X0,95 1,27
14481;2;41102;39.009/NI1010N;14481;14481;126;0,05940;;CAPUCHON TELEFONICO 8V NEGRO RJ45
14482;2;0;39.009/NI1010R;14482;14482;0;0,05940;;CAPUCHON TELEFONICO 8V ROJO RJ45
14483;2;0;39.009/NI1010A;14483;14483;0;0,05848;;CAPUCHON TELEFONICO 8V AMARILLO RJ45
14484;2;0;39.009/NO1010V;14484;14484;0;0,05076;;CAPUCHON TELEFONICO 8V VERDE RJ45
14485;2;41102;39.009/NI1010AZ;14485;14485;114;0,05940;;CAPUCHON TELEFONICO 8V AZUL RJ45
14486;2;41102;39.009/NI1010G;14486;14486;43;0,05940;;CAPUCHON TELEFONICO 8V GRIS RJ45
14487;2;0;LM35CAZ;14487;14487;0;8,40000;;CIRCUITO INTEGRADO TO92
14488;2;0;LM2575HVS-5.0;14488;14488;0;5,10000;;CHIP RESIS.SMD TO263 D2Pak-5 10,5X9,6X4
14489;2;90901;534/3540S 500;14489;14489;1;8,50000;;POTEN.MULTIV.EJE 6mm 10 VUELTAS 50 R
14490;2;41006;CN5111;14490;14490;13;0,81200;;JACK ALIMENTACION 1,75X5,5X9,5 AEREO
14491;2;40406;CN7025SM;14491;14491;24;1,61000;;JACK 2,5 ESTEREO MACHO METALICO
14492;2;0;CNTSTPAL93A;14492;14492;1;16,00000;;CONECTOR PCMCIA SIMPLE YAMAICHI
14493;2;20402;CR2050175N;14493;14493;5;0,78200;;CONEXION RED 2X0,50 S/HEM.1,75 mts.NEGRO
14494;2;0;1uF 50V X7R;14494;14494;0;0,95800;;CONDENSADOR CERAMICO MULTICAPA R.5 10%
